1000,168342,18988,2339.9193074703217
2000,177953,19722,2353.68363571167
3000,179878,19879,2485.4771201610565
4000,181754,19953,3062.8977270126343
5000,183244,20060,3444.6845314502716
6000,184972,20151,3164.7460997104645
7000,186339,20262,3436.8726308345795
8000,188551,20422,3694.7187764644623
9000,189204,20451,5002.533662319183
10000,189649,20464,5355.928466558456
11000,190256,20490,5434.3926653862
12000,190607,20532,3546.0901262760162
13000,191681,20592,2362.731619119644
14000,192121,20610,2328.5834424495697
15000,192962,20657,2271.959023952484
16000,193615,20679,2390.5881555080414
17000,218844,24655,3626.953219652176
18000,219174,24667,2347.835348367691
19000,219441,24674,2312.603497505188
20000,219627,24677,2562.0215742588043
21000,219740,24678,2518.077372789383
22000,222090,24781,2437.8404569625854
23000,222441,24805,2552.0653867721558
24000,222590,24807,2680.2183730602264
25000,222880,24814,2850.915822505951
26000,223293,24834,2446.95645904541
27000,223645,24849,2373.123758792877
28000,223849,24860,2296.3872401714325
29000,224071,24871,2185.5183510780334
