4800,0.2197
16600,0.2202
4000,0.2197
12400,0.2201
2200,0.2195
8800,0.2201
23700,0.2203
23600,0.2203
1100,0.2194
30500,0.2203
23900,0.2203
12500,0.2201
8300,0.2201
26400,0.2203
4700,0.2197
7800,0.22
900,0.2193
11200,0.2201
5600,0.2199
8900,0.2201
13600,0.2201
4200,0.2197
25900,0.2203
22400,0.2203
4300,0.2197
1200,0.2194
1800,0.2195
15500,0.2202
5800,0.2199
1300,0.2194
24400,0.2203
29400,0.2203
9600,0.2201
6200,0.22
9000,0.2201
18900,0.2203
28000,0.2203
26100,0.2203
12800,0.2201
2400,0.2195
15000,0.2202
100,0.2174
18400,0.2203
13300,0.2201
29700,0.2203
17500,0.2202
25800,0.2203
23800,0.2203
3300,0.2196
3200,0.2196
31700,0.2203
22200,0.2203
6100,0.22
6900,0.22
28400,0.2203
21100,0.2203
21500,0.2203
14300,0.2201
1500,0.2195
15700,0.2202
3000,0.2196
18800,0.2203
8200,0.2201
6400,0.22
18100,0.2203
23100,0.2203
19300,0.2203
29900,0.2203
32400,0.2203
14600,0.2201
26700,0.2203
20700,0.2203
2700,0.2195
15400,0.2202
25500,0.2203
8500,0.2201
22800,0.2203
25200,0.2203
4900,0.2197
24900,0.2203
32700,0.2203
10800,0.2201
15200,0.2202
27200,0.2203
30700,0.2203
14000,0.2201
22600,0.2203
5900,0.2199
200,0.2181
9400,0.2201
30100,0.2203
26300,0.2203
5400,0.2199
28100,0.2203
5700,0.2199
22100,0.2203
5200,0.2197
1700,0.2195
21400,0.2203
24000,0.2203
8600,0.2201
19700,0.2203
27600,0.2203
21600,0.2203
30000,0.2203
800,0.2193
27500,0.2203
17400,0.2202
13200,0.2201
27700,0.2203
23000,0.2203
20600,0.2203
5500,0.2199
20500,0.2203
6000,0.22
400,0.2191
25100,0.2203
29100,0.2203
10700,0.2201
3800,0.2197
27900,0.2203
12700,0.2201
23400,0.2203
20200,0.2203
12300,0.2201
15600,0.2202
21200,0.2203
32300,0.2203
28800,0.2203
16100,0.2202
12100,0.2201
9800,0.2201
11100,0.2201
11700,0.2201
16000,0.2202
24500,0.2203
14700,0.2201
27800,0.2203
23300,0.2203
9200,0.2201
21800,0.2203
14400,0.2201
6500,0.22
8100,0.22
9300,0.2201
4400,0.2197
20100,0.2203
26800,0.2203
3900,0.2197
2000,0.2195
29000,0.2203
2600,0.2195
8400,0.2201
16400,0.2202
17300,0.2202
9100,0.2201
7300,0.22
31800,0.2203
32500,0.2203
21300,0.2203
32738,0.2203
19600,0.2203
32100,0.2203
10400,0.2201
15300,0.2202
19800,0.2203
20000,0.2203
4600,0.2197
26000,0.2203
31300,0.2203
22300,0.2203
15100,0.2202
20800,0.2203
30400,0.2203
29200,0.2203
6800,0.22
28700,0.2203
7100,0.22
29300,0.2203
26500,0.2203
1000,0.2193
3500,0.2197
25400,0.2203
5000,0.2197
23200,0.2203
17900,0.2203
7400,0.22
2500,0.2195
16500,0.2202
27000,0.2203
31500,0.2203
16800,0.2202
18500,0.2203
24800,0.2203
28900,0.2203
7200,0.22
25300,0.2203
19000,0.2203
20300,0.2203
19500,0.2203
9700,0.2201
700,0.2193
16700,0.2202
12600,0.2201
14900,0.2201
16300,0.2202
25000,0.2203
13000,0.2201
23500,0.2203
17200,0.2202
19900,0.2203
25600,0.2203
19400,0.2203
1600,0.2195
12900,0.2201
27100,0.2203
18700,0.2203
1900,0.2195
13700,0.2201
22700,0.2203
1400,0.2194
2100,0.2195
9500,0.2201
13900,0.2201
4100,0.2197
17000,0.2202
29500,0.2203
31600,0.2203
32200,0.2203
3400,0.2196
31000,0.2203
10900,0.2201
31400,0.2203
22000,0.2203
22500,0.2203
30900,0.2203
3700,0.2197
28300,0.2203
20400,0.2203
20900,0.2203
21900,0.2203
11300,0.2201
13500,0.2201
24600,0.2203
11900,0.2201
10200,0.2201
19200,0.2203
19100,0.2203
24200,0.2203
24700,0.2203
7700,0.22
32600,0.2203
6600,0.22
18600,0.2203
2300,0.2195
13800,0.2201
28600,0.2203
2800,0.2196
17800,0.2203
4500,0.2197
14100,0.2201
16900,0.2202
10500,0.2201
12200,0.2201
26200,0.2203
31100,0.2203
5300,0.2197
18000,0.2203
11600,0.2201
14200,0.2201
3600,0.2197
600,0.2191
28200,0.2203
12000,0.2201
15800,0.2202
24100,0.2203
6700,0.22
8000,0.22
31900,0.2203
29600,0.2203
30600,0.2203
10000,0.2201
27400,0.2203
32000,0.2203
26900,0.2203
500,0.2191
28500,0.2203
7900,0.22
10100,0.2201
30300,0.2203
18300,0.2203
17100,0.2202
13400,0.2201
11500,0.2201
17600,0.2203
11400,0.2201
21000,0.2203
31200,0.2203
7600,0.22
9900,0.2201
27300,0.2203
13100,0.2201
11000,0.2201
7500,0.22
8700,0.2201
25700,0.2203
10300,0.2201
14500,0.2201
21700,0.2203
6300,0.22
2900,0.2196
17700,0.2203
30800,0.2203
300,0.2187
26600,0.2203
10600,0.2201
22900,0.2203
30200,0.2203
15900,0.2202
14800,0.2201
5100,0.2197
3100,0.2196
16200,0.2202
18200,0.2203
11800,0.2201
7000,0.22
29800,0.2203
24300,0.2203
